singer,title,lyric,genre
박효신,야생화,"하얗게 피어난 얼음 꽃 하나가
달가운 바람에 얼굴을 내밀어
아무 말 못했던 이름도 몰랐던
지나간 날들에 눈물이 흘러
차가운 바람에 숨어 있다
한줄기 햇살에 몸 녹이다
그렇게 너는 또 한번 내게 온다
좋았던 기억만
그리운 마음만
니가 떠나간 그 길 위에
이렇게 남아 서있다
잊혀질 만큼만
괜찮을 만큼만
눈물 머금고
기다린 떨림 끝에
다시 나를 피우리라
사랑은 피고 또 지는
타버리는 불꽃
빗물에 젖을까 두 눈을 감는다
어리고 작았던 나의 맘에
눈부시게 빛나던 추억 속에
그렇게 너를 또 한번 불러본다
좋았던 기억만
그리운 마음만
니가 떠나간 그 길 위에
이렇게 남아 서있다
잊혀질 만큼만
괜찮을 만큼만
눈물 머금고 기다린 떨림 끝에
다시 나는
메말라가는땅 위에
온몸이 타 들어가고
내 손끝에 남은
너의 향기 흩어져 날아가
멀어져 가는 너의 손을
붙잡지 못해 아프다
살아갈 만큼만
미워했던 만큼만
먼 훗날 너를 데려다 줄
그 봄이 오면 그날에 나 피우리라",발라드
나얼,바람기억,"바람 불어와 내 맘 흔들면
지나간 세월에
두 눈을 감아본다
나를 스치는 고요한 떨림
그 작은 소리에
난 귀를 기울여 본다
내 안에 숨쉬는
커버린 삶의 조각들이
날 부딪혀 지날 때
그 곳을 바라보리라
우리의 믿음
우리의 사랑
그 영원한 약속들을
나 추억한다면 힘차게 걸으리라
우리의 만남
우리의 이별
그 바래진 기억에
나 사랑했다면 미소를 띄우리라
내 안에 있는
모자란 삶의 기억들이
날 부딪혀 지날 때
그 곳을 바라보리라
우리의 믿음
우리의 사랑
그 영원한 약속들을
나 추억한다면 힘차게 걸으리라
우리의 만남
우리의 이별
그 바래진 기억에
나 사랑했다면 미소를 띄우리라",알앤비/어반
버스커 버스커,벚꽃 엔딩,"그대여 그대여 그대여
그대여 그대여
오늘은 우리 같이 걸어요 이 거리를
밤에 들려오는 자장노래 어떤가요
오예
몰랐던 그대와 단 둘이 손 잡고
알 수 없는 이 떨림과 둘이 걸어요
봄바람 휘날리며
흩날리는 벚꽃 잎이
울려 퍼질 이 거리를
우우 둘이 걸어요
봄바람 휘날리며
흩날리는 벚꽃 잎이
울려 퍼질 이 거리를
우우 둘이 걸어요
오예
그대여 우리 이제 손 잡아요
이 거리에 마침 들려오는
사랑 노래 어떤가요
오예
사랑하는 그대와 단 둘이 손잡고
알 수 없는 이 거리를 둘이 걸어요
봄바람 휘날리며
흩날리는 벚꽃 잎이
울려 퍼질 이 거리를
우우 둘이 걸어요
봄바람 휘날리며
흩날리는 벚꽃 잎이
울려 퍼질 이 거리를
우우 둘이 걸어요
바람 불면 울렁이는 기분 탓에
나도 모르게
바람 불면 저편에서 그대여
니 모습이 자꾸 겹쳐
오 또 울렁이는 기분 탓에
나도 모르게
바람 불면 저편에서 그대여
니 모습이 자꾸 겹쳐
사랑하는 연인들이 많군요
알 수 없는 친구들이 많아요
흩날리는 벚꽃 잎이 많군요 좋아요
봄바람 휘날리며
흩날리는 벚꽃 잎이
울려 퍼질 이 거리를
우우 둘이 걸어요
봄바람 휘날리며
흩날리는 벚꽃 잎이
울려 퍼질 이 거리를
우우 둘이 걸어요
그대여 그대여 그대여
그대여 그대여",락
임창정,내가 저지른 사랑,"떠나거든 내 소식이 들려오면
이제는 모른다고 해줘
언제나 내 맘속에서
커져만 갔던 너를
조금씩 나도 지우려 해
사랑해 라고 말하고 싶었지만
늘 미안하다고만 했던 나
잊고 잊혀지고 지우고
처음 만난 그때가 그리워진 사람
다시 못 올 몇 번의 그 계절
떠나버린 너의 모습을
지우고 버리고 비워도
어느 새 가득 차버린 내사랑
안 된다고 사랑하면 안 된다고
하지만 우린 함께했지
언제나 내 마음이라
사랑하던 맘이라
그리 아파할 줄 몰랐어
미안해 라고 안아주고 싶지만
점이 돼버린 그 뒷모습
잊고 잊혀지고 지우고
처음 만난 그때가 그리워진 사람
다시 못 올 몇 번의 그 계절
떠나버린 너의 모습을
지우고 버리고 비워도
어느 새 가득 차버린 내사랑
모든 게 나 때문인데
왜 네가 더 힘들어
네가 왜 내 맘을 위로해
왜
잊고 잊혀지고 지우고
처음 만난 그때가 그리워진 사람
다시 못 올 몇 번의 그 계절
떠나버린 너의 모습을
지우고 버리고 비워도
어느 새 가득 차버린 내사랑",발라드
볼빨간사춘기,우주를 줄게,"커피를 너무 많이 마셨나 봐요
심장이 막 두근대고
잠은 잘 수가 없어요
한참 뒤에 별빛이 내리면
난 다시 잠들 순 없겠죠
지나간 새벽을 다 새면
다시 네 곁에 잠들겠죠
너의 품에 잠든 난 마치
천사가 된 것만 같아요
난 그대 품에
별빛을 쏟아 내리고
은하수를 만들어
어디든 날아가게 할거야
Cause I’m a pilot anywhere
Cause I’m a pilot anywhere
lighting star shooting star
줄게 내 Galaxy
Cause I’m a pilot anywhere
Cause I’m your pilot 네 곁에
저 별을 따 네게만
줄게 my Galaxy
Like a star 내리는 비처럼
반짝이는 널 가지고 싶어
Get ma mind
엄지와 검지만 해도
내 마음을 너무 잘 표현해
붙어 안달 나니까
마냥 떨리기만 한 게 아냐
준비가 되면 쏘아 올린
인공위성처럼
네 주윌 마구 맴돌려 해
더 가까워진다면
네가 가져줄래
이 떨림을
어제는 내가 기분이 참 좋아서
지나간 행성에다가
그대 이름 새겨 놓았죠
한참 뒤에 별빛이 내리면
그 별이 가장 밝게 빛나요
지나간 새벽을 다 새면
다시 네 곁에 잠들겠죠
별빛 아래 잠든 난 마치
온 우주를 가진 것만 같아
난 그대 품에
별빛을 쏟아 내리고
은하수를 만들어
어디든 날아가게 할거야
Cause I’m a pilot anywhere
Cause I’m a pilot anywhere
Lighting star Shooting star
줄게 내 Galaxy
Cause I’m a pilot anywhere
Cause I’m your pilot 네 곁에
저 별을 따 네게만
줄게 my Galaxy
Cause I’m a pilot anywhere
Cause I’m a pilot anywhere
Lighting star Shooting star
줄게 내 Galaxy
Cause I’m a pilot I’m your pilot
Lighting star Shooting star
줄게 my Galaxy
la la la la la la
la la la la la la",포크
한동근,그대라는 사치,"그림 같은 집이 뭐 별거겠어요
어느 곳이든 그대가 있다면
그게 그림이죠
빛나는 하루가 뭐 별거겠어요
어떤 하루던 그대 함께라면
뭐가 필요하죠
나 그대가 있지만
힘든 세상이 아니라
힘든 세상 이지만 곁에
그대가 있음을 깨닫고
또 감사해요 또 기도해요
내 곁에서 변치 않고
영원하길 기도 드리죠
무려 우리 함께 눈뜨는 아침과
매일 그댈 만나 돌아오는 집 앞
나 만의 그대 나의 그대
내겐 사치라는걸
과분한 입맞춤에 취해
잠이 드는 일
그래 사치 그댄 사치 내겐 사치
행복이란 말이 뭐 별거겠어요
그저 그대의 잠꼬대 마저 날
기쁘게 하는데
사랑이란 말이 뭐 별거겠어요
그저 이렇게 보고만 있어도
입에서 맴돌죠
나 그대가 있지만
거친 세상이 아니라
거친 세상 이지만
내겐 그대가 있음을 깨닫고
또 다짐하죠 또 약속하죠
그대 곁에 변치않고
영원하길 약속할게요
무려 우리 함께 눈뜨는 아침과
매일 그댈 만나 돌아오는 집 앞
나 만의 그대 나의 그대
내겐 사치 라는걸
과분한 입맞춤에 취해
잠이 드는 일
그래 사치 그댄 사치 내겐 사치
내가 상상하고
꿈꾸던 사람 그대
정말 사랑하고 있다고
나 말 할 수 있어서
믿을 수 없어
정말 믿을 수 없어
내가 어떻게 내가 감히
사랑할 수 있는지 말야
무려 우리 함께 잠드는 이 밤과
매일 나를 위해 차려진 이 식탁
나 만의 그대 나의 그대
내겐 사치 라는걸
과분한 입맞춤에 취해
잠에 드는 일
그래 사치 그댄 사치 내겐 사치",발라드
씨스타,I Like That,"남자는 똑같다는 게
그 말이 이제 이해돼
감이 오질 않아 너란 놈 이젠
있다 없다 왔다 갔다 하는 너를
내가 바꿀 수 있다 믿었던 게
나 그게 참 바보 같아 오
내 걱정은 하지마 너 하나 없다고
너만 사라지면 돼 그거면 충분해
나몰래 찌르고 다닌
그 여자들이나 잘해줘
니가 좋아 널 사랑해
너의 그 말 웃기지마
넌 나 하나론 안돼
넌 원래 그런 놈이야
널 본걸 신께 원망해
니가 좋아 ooh ooh ooh ooh ooh
널 사랑해 ooh ooh ooh ooh ooh
내가 올해들은 말 중에
그 말이 최고야 I like that
Ooh ooh ooh ooh ooh ooh ooh ooh
I like smile
Ooh ooh ooh ooh ooh ooh ooh ooh
I like that
Ooh ooh ooh ooh ooh ooh ooh ooh
I like smile
Ooh ooh ooh ooh ooh ooh ooh ooh
I like that
저리가 이제가 집에 가
약해지게 하지마 돌아가
제발제발 제발제발 제발
가버려 술이나 마셔 우유를 마시던지
그 잘난 입으로 어떤 여잘 꼬시던지
Play boy 넌 원래 유명인사
널 몰라본 내가 미친 거야
내 걱정은 하지마 제발 웃기지마
너만 사라지면 돼 그걸론 부족해
밤새워 찌르고 다닌
그 여자들에게 가면 돼
니가 좋아 널 사랑해
너의 그 말 웃기지마
넌 나 하나론 안돼
넌 원래 그런 놈이야
널 본걸 신께 원망해
니가 좋아 ooh ooh ooh ooh ooh
널 사랑해 ooh ooh ooh ooh ooh
내가 올해들은 말 중에
그 말이 최고야 I like that
I'm so fine I'm so fine
나를 생각한다면 Don't touch me
I'm so fine I'm so fine
나를 생각한다면 Don't touch me
이제는 누굴 사랑하고
이젠 누굴 믿는다는 게
쉽지 않을 것 같아 너 너 땜에
니가 좋아 널 사랑해
너의 그 말 웃기지마
넌 나 하나론 안돼
넌 원래 그런 놈이야
널 본걸 신께 원망해
니가 좋아 ooh ooh ooh ooh ooh
널 사랑해 ooh ooh ooh ooh ooh
내가 올해들은 말 중에
그 말이 최고야 I like that
Ooh ooh ooh ooh ooh ooh ooh ooh
I like smile
Ooh ooh ooh ooh ooh ooh ooh ooh
I like that
Ooh ooh ooh ooh ooh ooh ooh ooh
I like smile
Ooh ooh ooh ooh ooh ooh ooh ooh
I like that",댄스
정승환,너였다면,"왜 너에겐
그렇게 어려운지
애를 쓰는 나를
제대로 봐주는 게
너 하나에 이토록
아플 수 있음에
놀라곤 해
고단했던 하루
나는 꿈을 꿔도 아파
너였다면 어떨 것 같아
이런 미친 날들이
네 하루가 되면 말야
너도 나만큼 혼자
부서져 본다면 알게 될까
가슴이 터질 듯
날 가득 채운 통증과
얼마나 너를
원하고 있는지
내가 너라면
그냥 날 사랑할 텐데
내 가슴은 한없이 바닥까지
나를 둘러싸는
모든 게 두려워져
다 사랑에 빠지면
행복한 거라니
누가 그래
뒷모습만 보는
그런 사랑하는 내게
너였다면 어떨 것 같아
이런 미친 날들이
네 하루가 되면 말야
너도 나만큼 혼자
부서져 본다면 알게 될까
가슴이 터질 듯
날 가득 채운 통증과
얼마나 너를 원하고 있는지
내가 너라면
그냥 날 사랑할텐데
이미 너는 내게
대답한 걸 알아
대답 없는 대답의 의미
다 알면서도
난 모르는 척 맴도는데
요즘 나는 어떤 줄 아니
편히 잠을 잘 수도
뭘 삼켜낼 수도 없어
널 바라보다 점점 망가져
가는 날 알긴 할까
죽을 것 같아도
넌 내게 올 리 없대도
딴 곳만 보는
너란 걸 알아도
그런 너를 난
놓을 순 없을 것 같아",발라드
어반자카파,널 사랑하지 않아,"무슨 말을 할까
어디서부터 어떻게
고개만 떨구는 나
그런 날 바라보는 너
그 어색한 침묵
널 사랑하지 않아
너도 알고 있겠지만
눈물 흘리는 너의 모습에도 내 마음
아프지가 않아
널 사랑하지 않아
다른 이유는 없어
미안하다는 말도
용서해 달란 말도
하고 싶지 않아
그냥 그게 전부야
이게 내 진심인 거야
널 사랑하지 않아
널 사랑하지 않아
널 사랑하지 않아
너도 알고 있겠지만
눈물 흘리는 너의 모습에도 내 마음
아프지가 않아
널 사랑하지 않아
다른 이유는 없어
미안하다는 말도
용서해 달란 말도
하고 싶지 않아
그냥 그게 전부야
이게 내 진심인 거야
널 사랑하지 않아
널 사랑하지 않아
널 사랑하지 않아
다른 이유는 없어
미안하다는 말도
용서해 달란 말도
하고 싶지 않아
그냥 그게 전부야
이게 내 진심인 거야
널 사랑하지 않아
널 사랑하지 않아",발라드
백아연,쏘쏘,"눈이 높은 건 절대 아닌데
딱히 맘이 끌리지가 않아
한두 번 만나보고
며칠을 연락해도
어색한 공기만 흐를 뿐
참 답답해 이상해
자꾸 어긋나는 일
대체 뭐가 문젤까
누굴 만나도 so so
혼자인 것도 so so
설레이지도
나쁘지도 않은 기분 so so
감을 잃어가 점점
사랑은 어떻게 하는 거였더라
기억도 잘 안 나
커플들이 부럽기는 해도
좋겠다
혼자인 게 외롭지는 않아
견딜만해
한가로운 내 전화
약속도 없는 주말
TV 앞의 내가 싫을 뿐
참 궁금해 신기해
사랑에 빠지는 일
나만 빼고 전부 다
누굴 만나도 so so
혼자인 것도 so so
설레이지도
나쁘지도 않은 기분 so so
감을 잃어가 점점
사랑은 어떻게 하는 거였더라
어디서 뭐 하냐고
태어나긴 했냐고
이제는 좀 나타나줘 내 맘 줄 사람
보자마자 안아주고 싶어
노력해 봐도 so so
애를 써봐도 so so
감동이 없고 재미없고
그저 그래 so so so so
기억도 안 나 덤덤
가슴이 뛰어본 게 언제쯤 일까
나도 누군갈 좋아해 보고 싶어
사랑하고 싶어",알앤비/어반
벤,꿈처럼,"나만 홀로 느낀 황홀함일까
그저 바라보는 시선이 무거워
맴도는 발걸음
여전히 네가 보고 싶어
i need your mind
I remember
차가웠던 그 날
자꾸 떨리는
내 가슴이 혼자 울까봐
눈을뜨면 희미해져버릴
꿈처럼 놔줘
그게 아니면 곁에있어줘
무거워진 어깰 내게 보이며
미워하지도 못하게 막아선 너
따갑게 스치는
새벽에 네가 보고 싶어
i need your mind
I remember
차가웠던 그 날
자꾸 떨리는
내 가슴이 혼자 울까봐
눈을뜨면 희미해져버릴
꿈처럼 놔줘
그게 아니면 곁에있어줘
울어서 좋을게 없는데
깊게 새긴 흔적이 서러워
혹시 몰라 그대가올까 봐
I remember
슬퍼보였던 날
자꾸 떨리는
내 어깨를 네가 볼까봐
눈을뜨면 희미해져버릴
꿈처럼 놔줘
그게 아니면 곁에있어줘 지금",발라드
TWICE 트와이스,CHEER UP,"매일 울리는 벨벨벨
이젠 나를 배려 해줘
배터리 낭비하긴 싫어
자꾸만 봐 자꾸 자꾸만 와
전화가 펑 터질 것만 같아
몰라 몰라 숨도 못 쉰대
나 때문에 힘들어
쿵 심장이 떨어진대 왜
걔 말은 나 너무 예쁘대
자랑 하는건 아니구
아 아까는 못 받아서 미안해
친구를 만나느라 shy shy shy
만나긴 좀 그렇구 미안해
좀 이따 연락할게 later
조르지마 얼마 가지 않아
부르게 해줄게 Baby
아직은 좀 일러 내 맘 갖긴 일러
하지만 더 보여줄래
CHEER UP BABY CHEER UP BABY
좀 더 힘을 내
여자가 쉽게 맘을 주면 안돼
그래야 니가 날 더 좋아하게 될걸
태연하게 연기할래 아무렇지 않게
내가 널 좋아하는 맘 모르게
just get it together
and then baby CHEER UP
안절부절 목소리가
여기까지 들려
땀에 젖은 전화기가
여기서도 보여
바로 바로 대답하는 것도
매력 없어
메시지만 읽고
확인 안 하는 건 기본
어어어 너무 심했나 boy
이러다가 지칠까 봐
걱정되긴 하고
어어어 안 그러면 내가 더
빠질 것만 같어 빠질 것만 같어
아 답장을 못해줘서 미안해
친구를 만나느라 shy shy shy
만나긴 좀 그렇구 미안해
좀 이따 연락할게 later
조르지마 어디 가지 않아
되어줄게 너의 Baby
너무 빨린 싫어 성의를 더 보여
내가 널 기다려줄게
CHEER UP BABY CHEER UP BABY
좀 더 힘을 내
여자가 쉽게 맘을 주면 안돼
그래야 니가 날 더 좋아하게 될걸
태연하게 연기할래 아무렇지 않게
내가 널 좋아하는 맘 모르게
just get it together
and then baby CHEER UP
나도 니가 좋아 상처 입을까 봐
걱정되지만 여자니까 이해해주길
속 마음 들킬 까봐 겁이나
지금처럼 조금만 더 다가와
그리 오래 걸리진 않아
just get it together
and then baby CHEER UP
Be a man a real man
gotta see u love me like a real man
Be a man a real man
gotta see u love me like a real man
CHEER UP BABY CHEER UP BABY
좀 더 힘을 내
여자가 쉽게 맘을 주면 안돼
그래야 니가 날 더 좋아하게 될걸
태연하게 연기할래 아무렇지 않게
내가 널 좋아하는 맘 모르게
just get it together
and then baby CHEER UP",댄스
